VC,7,false,1108,R1,false,true,0,0,0,1,0,0,false,0,true,HP,0,4,5,4,0,0,false,false,0,false,Fc,false,No Card
VC,7,false,1108,R1,false,true,0,0,0,1,0,0,false,0,true,HP,0,4,5,4,0,0,false,false,0,false,Fc,false,No Card
MR,8,false,1827,R2,true,false,0,0,0,0,0,0,false,0,false,None,0,0,0,0,0,0,false,false,0,false,No,false,No Card
DBR,8,false,1825,R2,false,true,0,0,0,0,0,0,false,0,true,HP,0,0,5,1,0,0,false,false,0,true,No,false,No Card
RodoM,8,false,1764,R1,false,true,0,0,0,0,0,0,false,0,false,HP,3,0,0,3,0,0,false,false,0,false,P,false,No Card
VC,8,false,1730,R3,false,true,0,0,0,0,0,0,false,0,true,HP,0,1,1,4,0,0,false,false,0,false,Fc,false,No Card
OMRB,8,false,935,R3,false,false,0,0,0,0,0,0,false,0,true,Ground,1,0,0,2,0,1,false,false,0,false,Sc,false,No Card
DBR,9,false,937,R2,true,false,0,0,0,0,0,0,false,0,false,None,0,0,0,0,0,0,false,false,0,false,No,false,No Card
MR,9,false,2410,R2,false,true,0,0,0,0,0,0,false,0,false,HP,1,0,0,0,0,0,false,false,0,true,No,false,No Card
RodoM,9,false,9316,R1,false,true,0,0,0,0,0,0,false,0,true,HP,0,1,1,0,0,2,false,false,0,false,No,false,No Card
RCL,9,false,6652,R3,false,false,0,0,0,0,0,0,false,0,false,None,0,0,0,0,0,0,false,false,0,false,No,false,No Card
OMRB,9,true,9445,R1,false,true,0,0,0,0,0,0,false,0,false,Ground,0,0,0,0,0,0,false,false,0,false,Dc,false,No Card
VC,9,true,1810,R3,false,true,0,0,0,0,0,0,false,0,false,HP,2,0,0,5,0,0,false,false,0,false,P,false,No Card
MR,10,false,1730,R3,false,true,0,0,0,0,0,0,false,0,false,HP,0,0,0,0,0,0,false,false,0,true,No,false,No Card
RodoM,10,true,2457,R2,false,false,0,0,0,0,0,0,false,0,true,HP,0,0,1,0,0,0,false,false,0,false,P,false,No Card
RCL,10,false,5141,R3,false,true,0,0,0,0,0,0,false,0,false,HP,0,1,0,0,0,0,false,false,0,false,No,false,No Card
DBR,10,false,5119,R2,true,false,0,0,0,0,0,0,false,0,false,Ground,0,0,0,0,0,0,false,false,0,false,No,false,No Card
OMRB,10,false,1994,R1,false,true,0,0,0,0,0,0,false,0,false,Ground,0,0,0,0,0,1,false,false,0,false,No,false,No Card
VC,10,false,4809,R1,false,true,0,0,0,0,0,0,false,0,false,HP,0,0,0,3,0,0,false,false,0,false,P,false,No Card
MR,21,false,1730,R3,false,true,1,0,0,0,0,0,false,0,false,HP,0,0,0,4,0,0,false,false,0,true,No,false,No Card
DBR,21,true,7421,R1,false,true,0,0,0,1,0,0,false,0,true,Both,0,0,4,4,0,0,false,false,0,false,Dc,false,No Card
KS,21,false,2560,R2,false,true,0,0,0,0,0,0,false,0,false,HP,0,0,0,3,0,0,false,false,0,false,No,false,No Card
Pau,21,false,5098,R1,false,false,0,0,0,0,0,0,false,0,false,HP,1,1,0,1,0,0,true,false,0,true,No,false,No Card
AK,21,false,2560,R2,false,true,0,0,0,0,0,0,false,0,false,HP,1,2,1,0,0,0,false,false,0,false,P,false,No Card
RodoM,21,false,7421,R2,false,true,0,0,0,1,0,0,false,0,true,Both,0,0,4,4,0,0,false,false,0,false,Dc,false,No Card
RCL,21,false,4809,R1,false,true,0,0,0,0,0,0,false,0,false,HP,0,0,0,3,0,0,false,false,0,false,No,false,No Card
Pau,22,false,5098,R2,true,false,0,0,0,0,0,0,false,0,false,None,0,0,0,0,0,0,false,false,0,false,No,false,No Card
RodoM,23,true,9951,R3,false,true,0,0,0,0,0,0,false,0,true,HP,0,0,0,5,0,1,false,false,0,false,P,false,No Card
KS,22,true,2457,R2,false,false,0,0,0,0,0,0,false,0,true,HP,0,0,2,0,0,0,false,false,0,false,P,false,No Card
DBR,22,false,1810,R2,false,true,0,0,0,0,0,0,false,0,false,HP,2,0,0,4,0,0,false,false,0,false,P,false,No Card
MR,22,false,1108,R1,false,true,0,0,0,0,0,0,false,0,true,HP,0,0,0,5,0,0,false,false,0,false,Dc,false,No Card
RCL,22,false,2345,R3,false,true,0,0,0,0,0,0,false,0,false,HP,0,0,0,4,0,0,false,false,0,false,P,false,No Card
KS,23,false,4455,R1,false,false,0,0,0,0,0,0,false,0,false,None,0,0,0,0,0,0,false,false,0,false,No,false,No Card
RCL,23,false,1730,R1,true,false,0,0,0,0,0,0,false,0,false,None,0,0,0,0,0,0,false,false,0,false,No,false,No Card
RodoM,23,false,1986,R2,false,true,0,0,0,0,0,0,false,0,false,HP,0,1,0,2,0,0,false,false,0,false,P,false,No Card
Pau,23,false,1769,R2,false,true,0,0,0,0,0,0,true,0,false,HP,0,0,2,0,3,0,false,false,0,false,P,false,No Card
MR,23,false,2560,R2,false,true,0,0,0,0,0,0,false,0,true,None,0,0,0,0,0,0,false,false,0,false,P,false,No Card
DBR,23,false,10682,R1,false,true,0,0,0,0,0,0,false,0,false,HP,0,0,0,4,0,0,false,false,0,false,P,false,No Card
Pau,24,false,5141,R1,true,false,0,0,0,0,0,0,false,0,false,HP,0,0,0,0,0,0,false,false,0,false,No,false,No Card
KS,24,false,4959,R3,false,false,0,0,0,0,0,0,false,0,false,None,0,0,0,0,0,0,false,false,0,true,No,false,No Card
DBR,24,false,2560,R2,false,true,0,0,0,0,0,0,false,0,true,None,0,0,0,0,0,1,false,false,0,false,P,false,No Card
MR,24,false,1847,R1,false,true,0,0,0,1,0,0,false,0,false,HP,2,1,0,1,0,0,false,false,0,false,No,false,No Card
RCL,24,false,1810,R2,false,true,0,0,0,0,0,0,false,0,false,HP,0,0,0,5,0,0,false,false,0,false,P,false,No Card
RodoM,24,false,1723,R2,false,true,0,0,0,0,1,0,true,0,true,Ground,0,0,0,0,4,2,false,false,0,false,P,false,No Card
DBR,25,false,6652,R2,false,false,0,0,0,0,0,0,false,0,false,None,0,0,0,0,0,0,false,false,0,true,No,false,No Card
MR,25,true,1825,R3,false,true,0,0,0,0,0,0,false,0,false,HP,2,0,0,5,0,0,false,false,0,false,No,false,No Card
RCL,25,false,9316,R1,false,true,0,0,0,0,0,0,false,0,false,HP,0,0,0,0,0,2,false,false,0,false,P,false,No Card
RodoM,25,false,1994,R2,false,false,0,0,0,0,0,0,false,0,true,HP,0,0,0,0,0,0,false,true,0,false,No,false,No Card
KS,25,true,5013,R1,false,true,0,0,0,0,0,0,false,0,true,HP,0,0,1,2,0,0,false,false,0,false,No,false,No Card
Pau,25,false,5268,R1,false,true,0,0,0,0,0,0,false,0,false,HP,0,0,0,2,0,0,false,false,0,false,Dc,false,No Card
DBR,26,true,1108,R2,false,true,0,0,0,2,0,0,false,0,true,None,0,0,1,5,0,0,false,false,0,true,Dc,false,No Card
ak,26,false,7421,R1,false,true,0,0,0,0,0,0,false,0,true,HP,0,0,2,5,0,0,false,false,0,false,Fc,false,No Card
KS,26,false,5098,R2,false,false,0,0,0,0,0,0,false,0,false,None,0,0,0,0,0,3,false,false,0,false,P,false,No Card
KS,26,false,5098,R2,false,false,0,0,0,0,0,0,false,0,false,None,0,0,0,0,0,3,false,false,0,false,P,false,No Card
RCL,26,false,1108,R1,false,true,0,0,0,2,0,0,false,0,false,HP,0,0,0,8,0,0,false,false,0,false,P,false,No Card
RodoM,26,false,7421,R2,false,true,0,0,0,0,0,0,false,0,true,Both,0,0,2,5,0,0,false,false,0,false,Fc,false,No Card
Pau,26,false,2345,R2,false,false,0,0,0,0,0,0,false,0,false,HP,0,0,3,0,0,0,false,false,0,false,No,false,No Card
Gaytán ,26,false,1764,R3,false,false,0,0,0,0,0,0,false,0,false,HP,0,0,0,0,0,0,false,false,0,false,No,true,No Card
DBR,27,false,5013,R2,false,true,0,0,0,0,0,0,false,0,true,HP,0,0,2,1,0,0,false,false,0,false,No,false,No Card
